Dim1,Dim2
7.6735015,-4.0382905
-4.1153326,-4.572564
0.41982546,-3.6204903
13.414681,4.4826674
1.4341856,1.963173
4.063233,3.7627642
-1.0529374,-4.116247
-7.370797,-5.3552794
-10.092637,3.783784
-0.61479646,-1.1622034
-7.482077,-4.904288
-9.412439,3.7855258
-7.2507405,0.802242
-6.9477825,-5.095423
5.5409284,-2.392113
5.4480157,-2.3775764
-7.916725,3.0107584
-7.8909035,4.5264707
0.9903899,2.1949883
-0.967106,-0.04772938
-8.375135,-5.723491
-4.3094473,-0.75535786
3.847528,6.221601
-8.515679,-5.79188
4.045132,5.990844
-0.68989307,-2.7737706
-9.570965,-5.0465503
-9.266058,4.036407
-7.726913,3.832527
3.8544102,1.0818002
-9.221196,3.4402494
0.66585517,1.650296
1.34203,-3.4132423
1.4316431,1.6455334
4.3559823,-3.1982841
-10.131041,4.3539467
-10.136421,4.272663
12.232754,4.1838136
-7.866524,1.415102
-7.1695137,-0.6069448
4.9420133,-3.4914677
-4.6741714,-3.4835386
4.0482,3.7887142
-8.172533,0.7468772
-8.053638,0.97906214
-5.001562,-3.4486854
-3.5917413,-3.7973113
4.0694942,5.853694
-4.4970937,-1.5530056
-1.0146388,-4.2816644
-7.4874234,-5.322644
-4.3812876,-0.7541235
-10.760779,3.7834044
-4.0076995,-3.578092
-1.8028054,-3.860866
-9.431789,-4.955426
-4.3531895,-4.516808
-7.650791,-5.490206
-6.535782,0.19426854
-9.691206,4.2672353
3.8982205,6.40941
-8.435426,-4.5645056
-1.2534634,2.6273587
5.734095,2.8787658
5.894519,4.0068784
-4.530815,-3.791845
-2.2489393,-1.3585885
-7.5012703,-5.1964245
-5.698163,-2.439372
-8.9627285,1.0890754
-1.7947203,-1.1545947
6.3708863,0.31504893
9.907511,2.1522613
-8.281717,-3.8566475
4.4380608,4.983689
-1.8539668,-3.532712
4.2789426,4.978831
-2.2480335,-1.5076115
2.0012705,0.2395885
-8.103216,-3.670106
11.914005,4.1414146
-5.889292,-3.4277074
-6.0989504,-4.167402
-7.2017503,-1.298704
-9.754137,3.384845
-4.5567794,-1.3486781
-7.7397394,1.2349352
-4.692178,-1.5043606
-9.8655405,4.5354567
-7.1674905,-4.312039
-4.005751,-1.8511515
-7.190573,1.6482341
-1.8037084,-0.3402096
3.8996136,6.2594376
4.2084546,6.046322
-4.5537105,-1.1499432
-6.963739,-4.808646
-0.8823684,-1.8479129
-7.251265,-4.741537
-7.312275,-4.0205617
-7.434235,-5.300042
4.376381,1.1337277
-1.2102243,-3.4185526
-7.818984,0.38572422
-5.4418674,-3.5455747
0.8490022,1.5687191
0.65355384,2.1524937
-6.825788,-0.11735378
-4.7472234,-4.065044
-8.148904,-5.010614
-0.63121974,-1.9401171
-4.3362565,-2.4355638
-0.5700229,-1.5631521
-9.786678,3.704401
-7.761831,1.7887329
-9.214254,3.9035933
-0.67251766,-3.3920922
0.4953821,-4.3624825
-9.892024,2.2031019
-5.264154,-3.4588928
-9.212196,-5.0139303
-6.6178975,-0.41708335
2.703521,2.2926455
-8.995129,-4.391281
-7.9656987,2.3282504
-7.5642576,-4.650251
-1.0514148,2.7722995
0.3649994,-3.8089693
-1.6023997,-1.3138999
0.54195374,0.75938016
-9.790331,3.4777367
-5.136434,-3.71006
-5.5323715,-2.667323
-7.374026,-5.108791
6.791184,-0.15689388
0.4279886,-4.1615157
-5.4442043,-3.5626593
5.551344,3.1104877
3.576969,1.0557102
-7.1358576,-5.56405
-1.029045,2.2892623
-2.2992465,-1.4516859
-6.287027,-2.2193494
4.8166513,4.130318
-4.725874,-0.47563598
-7.679729,-5.259472
-8.413284,-3.8853042
-9.060683,4.0963554
6.769937,-2.262758
-4.6898537,-2.903676
-5.7879796,-0.34960315
1.686209,-3.300871
-0.94338197,2.7249963
-7.9223104,-4.889653
-1.5597873,-1.1429248
-7.4497185,-4.7482343
-1.5298791,-1.0576879
-8.73579,-5.4530625
-4.48703,-3.7114494
-3.0403934,0.5127195
-3.6694365,-0.2767226
-6.5632234,-4.3165326
-8.299393,-5.087541
4.0178046,-3.1765935
-10.688663,3.7023246
-5.2833357,-2.1748197
-0.42130572,-1.1673127
-3.4658499,-0.019933974
-8.853984,-5.297276
-8.456312,-4.044114
-1.8938751,-0.51715547
4.131216,5.7812333
-4.2618437,-0.25677612
-7.719016,2.177255
-2.8405755,-3.309392
-1.8714006,2.1673782
3.0273423,-1.3508726
0.66236836,2.4877121
-10.133288,4.306093
-3.9499938,-3.1607742
-7.516533,-5.325397
-5.9267764,-4.802036
-7.1387963,-0.23555031
-8.925346,2.5531793
1.1360083,1.1864752
-5.435706,0.49628776
-9.2101145,4.032184
-1.7367795,2.9321535
-6.3563867,-2.1220045
-0.382479,-3.2167969
-1.4384981,3.1969492
-7.2842364,0.5584401
-8.307419,-4.8796515
5.0415974,4.965159
-4.5249267,-3.645777
-4.7677855,-3.2818768
-7.9178834,-4.9244227
-9.435777,-5.4860716
-9.437104,-5.2376957
-2.353244,-1.9536389
-0.22017758,3.1247776
-9.124862,3.455137
5.019668,0.23599221
0.65843934,-0.77988076
-9.116992,3.4705265
3.5672603,1.1258085
-2.3336077,-1.3572465
-9.681652,2.9020557
1.7249848,-3.1789184
-9.050925,3.5130627
-8.205101,2.384704
-1.1735795,3.127392
5.86819,4.610018
-4.1794996,-3.4026895
-8.82054,7.1430917
2.3867052,0.0022027623
-7.8142815,-3.6869678
-10.142442,4.0132337
-3.7965574,-3.5512006
9.527437,1.6866055
5.088944,4.092488
5.2260823,3.0730557
0.24888611,-3.9410875
-7.234459,-3.6366696
-3.0121984,0.34464866
-5.601012,-0.77484995
0.50806606,-3.286735
0.30996227,-4.5088196
-7.4700007,-5.714654
-0.059957825,-2.0078206
-3.3331835,-3.383962
-9.390452,2.5490928
-4.022876,-0.53689843
-0.23355183,-1.4650068
-7.388917,-5.47583
7.683218,-3.699207
8.189068,-4.02411
5.248513,-3.3422844
7.6604834,-3.5332415
-9.931845,4.4140725
4.2485027,-1.0159097
-0.9016795,-4.2875886
1.4406826,-2.5593672
-7.9156947,-5.1267357
-7.2620416,-4.9212313
4.937598,4.9646096
-1.1626784,2.2696393
-5.6130676,-3.6347353
-7.142352,-5.0419016
-8.020328,-4.220718
-7.9924283,-5.9728193
-1.7954837,-2.5194561
-2.2905884,-0.33032003
2.3409793,-0.47401124
5.1605654,-3.3387315
6.674622,-4.221803
6.8109603,-3.9917738
-7.3858156,1.2251546
2.4366577,-0.54633147
-8.164265,-4.419311
-6.7820096,-1.4254775
-5.491606,0.3949609
-8.950696,-5.281613
6.654481,0.3985383
-5.648953,-2.5530531
-6.349734,0.10079791
11.550429,1.6043051
-6.540556,0.40544564
-5.4557023,-1.8817437
-8.097705,0.9592065
1.7864727,1.5593778
-9.480589,4.0680656
7.4038916,-3.331419
9.961297,2.2356825
-1.6150501,-3.3157198
-0.9494658,-2.0384786
13.189859,4.332823
4.1915135,-1.54867
-4.6099434,-3.6096997
6.981933,-4.1587334
-6.5129724,-1.8707336
-2.5474937,-4.2254233
-2.125,-1.4050324
-9.190772,-4.2935743
-8.166092,-5.4850087
-0.41441435,-4.3208213
-1.4476076,-2.8669522
-7.9760756,1.2635897
-6.438137,-3.6717746
-7.775181,-4.3788314
-4.340203,-3.844798
-8.980838,3.340727
-2.1897109,-3.6079142
-8.346389,-5.4688973
-3.3623102,-4.9915895
-7.004409,-5.0089593
6.760425,-0.43799755
-3.3679166,-5.0332384
-8.688857,6.508014
-8.380103,3.7482245
11.485386,1.6682175
-7.105313,-5.380875
-4.6740003,-3.350362
-8.132567,-4.8599567
4.031727,-1.6594863
-7.3510933,1.733926
-1.839316,-2.688915
13.130535,4.358699
-7.8549643,-5.1290727
-8.367621,-5.8654847
-2.368041,0.78117996
5.4783626,0.64931244
-3.887313,-3.4979007
0.54632515,-4.1440845
5.9422474,4.733381
9.72648,-2.25072
0.51469874,-3.6932414
-1.6839561,2.87092
-3.9075947,0.4474231
-3.0280888,-0.14913073
-8.353734,-3.7782388
-7.7310705,-0.42466608
-0.9911074,-0.9406309
-6.489519,0.35382318
-7.960053,-3.9781184
-6.3385124,1.1535443
-8.671977,4.5873733
9.882649,1.988185
-9.57933,4.070136
-9.813656,4.595235
9.897039,5.47862
12.944368,4.3458004
7.1920314,3.7231982
-7.198438,-4.107462
-3.1584508,-3.7042844
-8.238094,-4.3198714
-0.48028317,2.0166905
8.69239,0.96013814
-0.6771015,-2.0505066
-9.668475,2.4633527
-6.5711207,1.2683522
5.342829,4.412316
4.0118527,3.8530462
0.64744556,2.3897746
2.1191802,-2.1490765
-2.4959118,-2.124614
3.8653312,-3.0833962
-4.627058,-1.511739
-2.2071097,1.3104541
-0.6714003,-3.6192648
-9.059198,3.3419926
-1.9038571,-4.528949
4.4126854,2.9623628
-0.9456609,2.4488459
-4.8749785,-1.7162817
-5.0639606,-2.3284998
4.858376,5.064248
-1.5007678,-2.6234365
-8.469812,-5.811632
-9.366615,2.498745
-3.9708936,-4.4730163
-8.791587,-3.4994247
-8.279305,4.5807157
-1.4075109,-3.6521738
6.5756087,-2.5107372
-9.068698,-3.7942817
-1.8507758,-0.05497287
4.358195,-3.2340646
0.30415568,0.80910575
-5.6484246,-1.750303
-9.40801,-5.380965
-1.5680714,-1.0276182
-7.460313,-5.527754
-7.1441584,-0.9902634
1.5032856,-0.9737555
4.575329,5.209485
1.6746129,-0.8004548
-0.50944066,-1.7654395
-8.933929,-4.5063677
1.4389783,-1.0872444
-10.000132,3.9983737
-3.5738184,-2.873827
-9.045578,-4.1376886
3.3923445,1.0071437
-3.7290719,-1.582562
-8.294992,1.8710157
-3.619608,-2.4701407
-9.346235,-4.299317
-8.566961,3.293603
-9.899606,2.354912
1.2968925,1.35101
-3.3024127,-3.8714228
-7.771371,-2.8834047
-6.470407,-2.9210842
-2.3494933,0.3111847
6.965117,-4.4019513
3.7856688,-0.50931567
2.3720653,1.6832907
-3.691871,1.3988751
-7.074359,-3.0121596
-0.3200977,-3.6310863
4.5780625,5.184553
-3.8258147,-0.8594385
8.285326,-0.72563094
1.8571951,-4.0401764
-9.317105,3.7868924
-6.7018566,-5.162043
-9.516612,4.05287
-9.022062,1.3395959
-6.4359827,-5.0540943
6.3918056,-3.9228985
-9.69339,-5.49103
2.9271975,2.1219814
-3.032883,-3.5109375
4.0759892,6.0038795
5.0175714,4.677483
-0.18635623,2.4643404
-1.7047473,1.4256682
-10.319988,3.0156214
-3.7591095,-0.38978818
-9.797583,3.9540668
-7.5914555,-5.3534155
-5.759387,-0.3738988
0.6272124,-3.4893951
3.7536714,6.16913
-0.040014673,0.24984492
8.000594,3.9511597
-2.4314032,2.100341
-0.3846054,2.0626798
-3.1976035,-2.5865428
-0.971696,1.8119454
-1.197064,-1.0321943
8.037751,0.87436664
-0.9482412,-2.4085207
-9.722252,-4.6534753
-3.3540218,0.9087321
-1.5990069,-1.6840051
4.0010166,6.140268
-9.1683,-5.4667115
-0.09602046,2.1632721
-7.8107634,-5.225522
-5.887042,-1.6641715
5.1088967,-1.5257641
4.5274525,5.372932
-3.6737397,-4.674365
1.6052594,-3.4196646
-8.809999,1.8859224
-7.528034,-5.607838
8.178787,-3.2595751
-5.8447814,-1.9385524
-2.2091064,-1.7549711
1.4976771,0.8881266
-8.834513,3.3105106
-0.52546227,-3.125062
-8.630454,1.6853578
-8.59743,-4.7215705
7.814089,-4.0734715
0.735993,-0.13535184
-8.289802,-5.6497817
-5.0079336,-3.8228745
-4.9431067,1.0285597
-1.9891185,-0.3337288
-8.21943,-4.9658885
-3.7130563,-0.51811
-0.045643702,-1.631193
-0.94535834,-2.7920065
-6.534329,0.42006728
-3.161594,-4.926626
2.2812097,-2.1725457
1.6919538,-3.3268251
-1.9875271,-1.2859937
-8.533352,-4.4214144
3.063042,-0.34435788
2.7920418,-0.18947513
-7.217914,-3.3160048
-3.4996574,-2.394609
7.154825,4.481023
5.030571,4.8670254
-5.382408,-2.7965684
-1.8732497,-3.8937287
4.0092783,-1.7892725
-8.434578,-5.709312
-1.1010665,-3.4836674
-5.3924227,-0.54481006
7.6365266,-3.705834
-9.602738,3.0420005
-8.7219095,-5.446466
7.8055487,-4.230546
7.8703074,-4.243684
-3.5932202,-2.7896152
-3.7801316,-0.66030097
-10.510165,4.059771
7.882081,-4.230103
7.831996,-4.0919495
6.809288,-3.8949618
-2.6092174,-1.708478
-5.5516925,-2.0583892
-8.776597,4.77587
-9.3896675,1.7724463
-8.396421,2.7601924
-7.5797424,-0.34996888
-4.540093,-1.4903616
-7.0861254,-5.2414103
-8.740089,2.1332457
-8.209422,0.068868995
-5.254449,-1.1131552
1.747336,-2.8845367
4.3710914,4.8750587
-2.794384,-5.237207
0.6518036,-1.3464831
-1.9114041,-3.7512333
7.8624606,5.145748
6.7028074,4.9369106
6.7875657,-4.4667344
-3.5882137,-1.8831391
5.388309,-3.5489116
-1.1792698,-3.7437031
-8.654114,5.817211
10.872967,1.7261285
11.856328,1.93109
-10.2149725,3.0664356
-6.690891,0.087124564
-6.613467,-5.2784777
11.028578,6.2276225
-1.0935574,-0.10764762
-6.9396844,-5.1818595
4.1456623,4.398658
-7.173006,-4.988948
-8.808998,7.164032
5.4963717,0.049350474
-9.538868,-4.9188766
4.582585,4.9623876
-7.514845,3.9308832
-1.730219,-2.2075493
-4.354712,-3.7684617
-8.476439,-5.235128
-5.666045,-1.9257377
5.1290145,0.5070681
-5.2833076,-1.726978
-3.1768348,-4.37339
-8.968708,2.4244561
-7.8834853,-5.43278
-5.9080033,-1.9519424
-7.928857,2.038498
-7.8127728,-5.4127574
7.7293906,-2.4004571
-9.289614,2.4991584
-7.167841,1.66064
-5.4584312,0.48475313
-8.452915,-3.6355033
-8.070822,-5.2404704
-5.5654697,-2.3608658
-2.5805557,-2.781083
-8.578112,3.6595335
-7.727109,5.1450205
-0.62305146,-2.7998695
-8.316728,-5.3772707
-0.7390455,2.8721874
-3.9398165,-0.6602961
-7.168522,1.4402436
-6.821566,-5.195333
-7.9942584,-5.0766025
-5.293898,-3.3960774
-8.414837,3.0547523
-7.7318835,5.2118177
-9.109383,-4.52225
-9.750982,-4.4914274
0.07940879,-1.5315121
-9.376771,4.51754
-3.437252,-4.931889
-3.6207943,-4.9626207
-3.0480437,-4.7236814
4.205464,5.510119
-7.089999,-4.042774
-9.734355,-4.3171196
-8.306455,-4.252207
0.8290153,1.2454445
-0.9642633,-0.98981124
-9.589217,-4.356041
1.5016736,0.97885364
-2.2773602,-0.78034353
-0.9974118,1.0906061
-1.3589058,-0.7582147
-4.5644546,-1.17476
-3.6278193,0.14235364
4.580849,4.221769
-9.147746,1.6783016
-8.674251,1.5929945
-6.3957243,-3.6337724
-6.1644464,1.0778224
5.468168,4.7461376
-8.722391,2.5843732
-6.1944265,-2.1132567
-1.749588,2.9181178
-5.6259327,-2.6877909
-5.2561574,-2.5882902
-8.998311,3.0425086
-1.8106202,3.0074122
9.42943,-2.2900774
8.510421,-3.6254013
-7.0273733,-4.4710073
-2.2287812,2.301594
-8.481881,-5.538164
-2.7282634,-2.9821117
-3.438429,-1.5415797
4.933173,5.099115
8.891658,-2.407231
-2.6928782,-4.321686
2.6052272,-1.9493706
-9.068212,2.1899426
-3.549558,-3.1105943
-2.146562,-3.2649143
-8.455832,1.48872
-2.416687,0.24071287
-3.121821,0.28348148
-8.616736,-5.385248
-10.179639,3.9463913
11.09198,6.39698
-3.0750618,-3.147953
-6.423796,-3.5545433
-0.73605186,2.836598
4.0354123,6.103965
4.6915517,4.4678583
-3.8449168,-2.1193688
-3.5127995,-1.824077
-5.5057454,-0.26051277
-4.0795617,-0.81670797
-3.6759796,-1.421045
4.5709424,5.310298
-4.3416896,0.34018826
-10.006484,4.256952
6.5303407,-0.18275915
-9.007123,2.9715452
-7.6842427,-2.1579819
-0.553667,-3.4107888
-6.7167215,-5.308297
-5.992843,0.56949514
-3.873482,-1.2189596
-9.655271,2.2918246
-3.0298347,-2.9383907
2.4992576,1.9385542
8.179312,2.8976583
-6.9611177,-3.846972
0.67390347,-1.7033226
-8.024578,-5.008396
-8.323519,-4.4066935
-9.3869705,-4.624902
-4.932015,0.50629914
-0.43467808,-2.1883016
-8.473717,-3.4127302
-10.064859,2.7250464
-9.256364,-4.3481574
-6.4985127,-4.817586
7.486733,-2.5044658
1.680234,0.54055864
-8.404633,0.80918777
-8.015609,-3.7604082
-1.4772989,-1.8643731
8.258175,-3.1100705
-2.3554316,-3.0523012
9.899818,2.0249755
-1.8538185,-1.594917
-9.493452,-4.3630543
4.2741036,3.574939
-9.070029,3.3241549
-8.487965,2.4091573
-5.151921,-0.50271094
1.1627752,-1.8527155
-9.308868,-5.513305
9.978765,-2.2796206
-0.61276567,-1.3258885
1.5743091,2.1038103
-4.522213,-4.232481
-9.352882,-5.031225
0.27985433,2.4543383
-0.51969844,2.0854983
5.492669,2.9710724
5.007685,3.9246995
2.9760106,0.7027804
-0.7100214,-3.3426073
-9.4424925,2.285308
-6.8488665,-1.6764027
4.6284842,3.3408983
-4.130211,-4.7969675
7.7052736,3.134625
-0.80517995,-4.129436
4.145645,2.655412
-3.6168716,-0.037888415
-8.250614,-5.2332206
-2.7710102,-2.1476488
-1.4972061,-2.8824196
5.7232747,3.6926997
-5.1079082,-2.533232
-9.37776,3.9385812
-2.6767194,-0.16863678
-4.6211095,-3.2046359
-0.75820905,0.29629782
-8.817962,3.0676394
-9.236189,4.2278004
11.926829,1.4568471
