Dim1,Dim2
-5.969026,-0.37962282
-9.962617,4.6181874
-1.795186,-2.217741
-4.7537093,-1.2753344
-8.318314,-4.1018424
-3.6553302,0.043902673
-6.9891424,0.8542613
2.8269265,6.0480366
-3.0728197,-0.12770776
-4.8771195,-4.161413
-6.076525,-5.247595
-3.9669876,-2.928591
-3.2299683,-1.6904608
-8.855069,-4.169744
-4.248262,-4.031794
-6.298815,-5.5505986
8.84391,-1.8577962
7.049476,-2.1982286
3.2285788,5.9419055
-4.9487586,-0.025787916
-8.163306,-5.5205235
-0.91267306,-3.6609888
-3.4204223,-1.8812622
1.9548084,-6.3088236
-5.8709493,-1.8693862
-3.998808,-0.7236556
-1.8861103,-1.9596875
3.9595966,-1.2602535
-7.192437,1.0389812
-7.1661444,-5.312623
-5.103343,-1.3428245
-8.801944,0.4967923
6.903667,4.0470986
8.405716,2.049877
3.4730186,3.8969684
4.372439,3.2164385
7.498799,-2.9723954
2.84259,6.1793222
2.4334204,4.324891
-0.71135545,3.1247108
-1.8916785,2.3940952
-1.3331332,2.5957692
2.34391,3.552054
-3.816577,-4.232709
-4.3320475,-4.26949
-0.9661865,0.1684189
2.548009,1.1587949
9.893854,5.678058
-3.045196,-5.3689575
11.634994,2.2806013
4.8450446,3.5505307
11.785599,4.674817
11.526328,2.2579594
1.9247084,-3.1487274
0.50933814,-3.2191386
4.241641,0.4946731
-9.639653,4.6428237
-8.115176,-4.5831513
8.879942,-1.5460671
0.8062158,1.9517713
-0.05963394,1.1058567
-0.21634144,1.307762
-7.2681665,-5.7646003
-4.883825,-1.5845609
-8.11821,2.7829194
-6.409766,-4.570942
-7.9705596,2.8602521
-6.6782236,1.4837534
-5.8522673,0.2145384
-7.973171,-4.277569
-6.733658,-4.1898103
-0.95880425,0.19209498
-6.020823,-1.9622962
-3.7792118,-3.1491373
4.064457,1.0993084
-4.9488525,0.9586839
-3.9465835,-0.3789988
4.529842,4.761508
-6.416174,1.6518968
5.303033,1.207824
-4.3846507,-1.7022744
2.5502033,0.84153175
2.0921223,0.5939947
1.2440714,-0.79972404
-7.5619216,-3.9769936
0.48113483,-0.028877575
1.9137876,1.5937302
1.4220762,0.688345
9.293957,2.90436
0.21443674,1.2535651
3.8201542,3.8307736
-1.5145285,-4.3560343
-2.263526,-2.5792658
-0.27418768,-3.528536
2.0008197,-2.5264287
-7.568776,1.2593681
-8.144179,2.2633767
-4.3160634,-2.1089478
-3.1196764,-2.950998
-8.943534,2.3785224
-0.16720606,-4.4061303
-0.14375132,-4.0535684
2.5661705,1.6285934
-6.929056,-0.08003308
-3.32761,1.395489
-4.9760733,0.1360038
-5.525786,-4.363306
-6.2031245,-2.664382
-8.217236,-4.707422
-3.5394123,-0.20275766
-6.5927444,-1.1260084
-6.0913596,-1.6871281
-3.7397585,-0.03689573
-7.30893,0.8178018
-5.987871,-2.247292
2.7937667,6.2542844
-6.1202283,-4.150559
-0.3936055,-4.0428066
-3.0222514,-2.1364827
-6.6609616,-5.097003
-4.7363243,-2.0610576
2.9515293,5.094322
-6.5278325,-0.8046946
-5.666453,-1.9004982
-3.3213549,-1.9790983
-8.115329,-4.954506
-4.1503453,-4.521664
-6.912639,-5.6421366
-3.2068195,-3.208381
-7.398374,1.6928517
-4.2665944,-1.9632123
-4.2227516,-0.19812033
-6.822576,-5.549201
-4.4681396,-4.6529007
-7.1211486,-4.7330923
-2.305216,1.8513128
-7.315907,-0.18197095
-5.714878,-2.657324
-6.5803967,-1.3046365
-1.784541,1.283424
2.8317916,0.2022862
-6.844442,-1.26948
-6.75362,-1.3428724
-7.2013063,-5.1757164
-3.9069483,-1.1332392
6.4257503,0.8370354
6.34761,0.7195412
-2.7763605,1.7449652
-3.556279,-4.388167
-7.8311524,-4.201943
-3.1527832,-0.60918325
-2.9002936,-4.2675986
-6.5921197,-1.7762909
-1.9103844,-0.82887775
-1.4454954,-0.20596336
-4.981456,-2.5290391
-5.716077,-4.48792
-7.933132,-4.007632
-7.9697113,-3.7433896
-4.954692,0.22735849
-6.667762,-2.1857014
-5.6487126,-3.2769153
-1.3395721,-5.4944105
-8.154694,-4.0004153
-3.902128,-1.4921383
-6.5863967,2.7435007
0.8941728,-0.018672027
-8.22263,2.237947
-5.014677,-3.0787997
-8.304296,1.7150315
-8.919123,2.145426
-6.804357,-5.4670663
-6.7407002,-0.57551676
-8.270533,-4.1428003
-6.15726,-1.1716654
-6.4788094,-0.9921995
-7.4296827,-4.776964
-2.3334606,-1.0557921
-0.9493817,-3.1177256
1.5372102,-2.8784747
-6.4048777,-1.5560735
-6.8084297,-3.2826788
-9.734726,1.9769615
-8.202753,-4.4909945
-6.5311546,-3.3191621
-7.236812,-3.5784981
-6.09133,-1.9392503
-4.0886145,0.628423
-7.9680805,2.1289701
-5.398007,-1.2012568
-1.1934787,-0.77554005
-8.176425,-4.616959
-6.8141313,-3.3238542
6.018822,-1.2750148
-2.8888953,-1.8250934
0.98408943,-5.5160675
-6.253583,-1.7456251
5.911008,4.307986
-0.089487486,2.7698956
-2.9261565,-2.5705757
0.97338593,-0.8615652
-1.5595201,2.6996937
-0.45941094,-5.829547
-0.9065248,-5.37541
-1.4610245,2.7840278
-4.531573,-3.5580564
-3.7094212,-4.8861794
-2.8882978,-5.3087463
-3.5459895,-3.4305155
6.5264225,5.2899933
7.4201255,4.219741
3.6116683,1.5865507
5.7848973,4.0751476
-9.683722,4.5267797
2.3309817,1.95089
5.6177135,4.127741
11.74515,1.2088115
5.376552,1.1274356
-0.6285553,-1.1556576
9.899523,4.7132497
2.1836097,1.4571037
4.7957797,3.2435076
-2.399772,-0.99675006
-0.9679055,-0.6247199
2.2433665,-2.3764691
-3.6362548,-1.4182911
-8.468393,1.2428019
-7.7797184,-4.3540225
-3.710445,-0.9120976
12.569228,5.226145
8.353385,-3.662266
-2.9106627,-1.367259
2.5063264,1.4895622
-9.647435,4.6296573
7.019513,3.9868793
10.201757,3.8463445
-2.6115162,-2.6672268
-1.4081773,-3.034275
10.629402,7.2178283
11.817341,1.1382246
-1.0883783,-3.220763
-0.9000241,-3.0235102
12.271199,0.98831886
3.8680758,2.7042797
-4.352271,0.4316581
0.32074472,-1.2062036
-5.552759,-1.6167706
0.7785243,-1.2807236
10.035551,5.4275656
10.567808,7.080188
4.580835,4.235161
-6.0298905,0.8827636
10.115598,5.960505
11.322015,1.8662047
5.595353,1.1416351
-1.7909287,1.8691818
-1.8075941,-1.9818684
-7.511288,4.0224276
-6.648257,-1.5210994
12.447304,5.293254
4.6926866,3.728335
12.115071,1.1879877
8.002188,-1.38442
7.0724263,4.0659204
-5.1179113,-0.63814455
-3.9292784,-5.4887495
-3.4561353,-4.912084
-5.3791676,1.5612648
1.8008918,-2.2751458
-6.4006796,2.6026378
-5.9039207,2.2937505
-8.374182,3.7952065
-1.2643172,2.5047066
-3.444094,-3.7325013
-6.961064,-3.496442
2.4500313,1.360706
-7.7259903,-3.9412177
0.4069026,0.43001944
10.635253,2.879914
-3.7062376,-4.0818667
-7.88782,1.2374907
-9.24812,2.6518226
9.924903,1.7448366
-7.3831916,1.6016115
-8.999088,2.5284123
-7.8867226,-5.443599
-0.7527361,-1.2012008
-5.9444695,-0.9886976
-5.3038416,-1.8924328
4.3013406,0.39517033
-0.6090301,0.06550348
-7.236539,-3.7075994
-1.204345,-0.89246666
-0.71242034,1.2459412
-7.5809956,-3.8012164
-7.6532216,-4.9568634
-0.43566227,-3.2319305
1.3303859,-1.0857128
0.45398957,-0.5985388
-8.173139,-3.702386
1.7361064,0.15048282
-7.1236296,-3.0108387
-1.1910334,2.259333
3.3571675,0.2770586
4.2733192,-0.6214066
0.024051689,1.539002
-5.7786417,0.8121033
-5.4125857,0.62527883
4.626859,3.615329
4.5120606,3.6005623
4.325838,5.2562976
-5.712708,2.362941
12.177506,1.1276256
-6.6888633,-4.517999
6.848777,-3.9778965
-7.192866,0.22725397
7.71808,-2.1042736
2.6849368,-3.954214
2.7077959,3.0853963
-0.52332497,-4.6429725
-9.662712,3.961976
2.0126302,-1.076758
6.476752,4.988902
2.4877884,-3.6590934
6.7235312,3.777919
-6.6424255,0.34054795
-1.4222729,0.082097635
-6.538709,-3.651757
7.0066586,3.5883183
11.580814,1.9354259
0.20372143,-0.44083753
3.8785179,0.65749705
11.26985,2.2131662
11.407142,1.4852922
0.24478306,-1.5389979
12.487765,1.7572602
-6.5656967,1.6508449
8.05409,3.84874
-8.082617,3.7552426
0.07004734,0.52988696
-5.432787,1.2615367
7.120241,-2.9531808
-3.1213999,-2.4810014
8.966111,-1.321132
2.6021626,0.71173596
10.75418,3.7849388
0.41493347,1.1967145
-3.354377,0.21193954
11.117291,4.0945773
-4.2402225,-1.543728
-0.7873835,-2.624719
-3.4824042,1.106786
3.4725132,4.626556
6.928767,4.233397
-8.066517,-0.19784696
-9.171841,1.6303571
2.7240627,1.2751191
2.3566747,2.551167
10.948743,4.3130827
-8.680559,4.1980042
-7.7694864,-4.9614186
-7.960741,2.7380667
-1.0150714,-1.8056275
3.2619438,-0.17146946
-4.840701,1.023298
2.111454,0.2825921
-8.765337,-4.8047113
-8.672068,2.709034
5.5484123,-3.205827
7.2006125,-0.08297555
3.5357797,0.6635489
4.2317076,-2.6894088
-6.1231937,3.2872715
-7.2048993,2.1555173
-0.45549121,0.61662966
1.420994,-0.7925094
10.766766,2.1333625
4.8542414,4.3312583
-6.2948833,1.383388
-7.6423635,-4.92463
-7.490221,1.1901244
2.5845053,0.19571505
1.4770322,0.8720294
0.22535941,0.6740727
-1.3114254,-0.13259946
0.2924045,-1.5295243
0.22747573,-1.6991128
0.92058325,-1.5438247
0.82082653,-2.2936778
0.53964937,-1.8422041
-1.6233371,-0.64311993
4.2696486,4.57251
11.385598,4.551248
12.261988,4.7918158
-4.7870417,-1.766952
8.15011,-1.7436165
-5.412822,-4.4077096
10.754085,7.4801655
-2.4244094,-5.670319
-2.0882921,-5.592427
-2.7287507,-5.3912334
8.581643,-1.9170735
13.7186365,4.43947
-5.191577,-5.3021593
-1.2030891,-4.850418
-0.9191148,-5.0137997
-0.015903324,-4.2615285
12.494284,5.069018
11.377545,1.3983165
12.160459,4.839008
4.9008894,4.132259
-7.4224524,0.5723106
-4.5660777,-1.5220408
-6.2083254,1.3386737
-9.036905,2.354151
-4.0046363,-0.37440398
-2.8302186,1.4467351
-3.7143848,-0.08808088
-6.5259385,1.4520098
-8.616286,2.7298746
-4.165676,-2.5811083
-8.946332,1.9979272
1.1795702,0.4915307
-5.2900677,-1.6930467
6.2247577,-3.4645536
6.227761,-3.0739594
6.180239,4.6567526
-7.8809705,5.0613313
-6.9981675,5.4994407
-7.284375,5.2455926
5.095151,4.139102
-9.579277,4.1843696
5.6283636,4.593812
5.8836617,4.1831985
3.761881,5.609343
-7.5756326,0.23184693
10.478081,6.7174926
0.5203838,0.9969862
-0.16957726,-3.9323123
0.48934984,-4.5247893
1.1819887,-5.4758253
-0.32308602,-4.2363873
0.9191833,-4.3290205
0.21858695,-4.3780494
0.92926055,-4.4358654
0.33000368,-4.2594385
1.4648232,1.155683
1.768409,1.2236766
0.7273501,1.0302985
-0.3337873,1.2127599
2.0240257,2.5284226
-1.6082362,-1.4625854
2.287372,0.9725423
2.0557654,1.912889
2.4117572,0.7568555
-9.107308,1.6392052
-3.9019566,-1.8867743
0.20554586,-4.8065944
2.1028714,1.4944322
-8.619121,3.6048753
5.0633287,2.1344473
3.677319,4.8871236
-3.2132,-2.6032598
-8.713668,-4.6047354
-3.907188,-1.5380399
10.23664,4.1644
10.397423,6.3811336
-1.5063146,-2.631419
10.160828,6.4500613
7.1437883,4.1194944
10.279682,5.891867
10.1769705,5.800775
12.432263,5.1175284
-7.779493,0.7546877
11.858154,1.258194
9.08063,2.146571
-9.281487,4.5364385
-8.405604,4.255249
9.470742,3.4186366
-4.8635693,0.5053941
9.61832,3.0520072
3.2274377,5.908247
-3.4875257,-5.3310194
11.825407,2.6506648
-0.12214209,-0.3895275
-7.839934,-5.5478415
-9.172632,1.4790605
-6.184051,-1.1035389
1.5667596,-2.43251
-8.671617,0.52203315
-7.4442415,-5.2832856
1.7377961,-6.1317334
-8.384705,-5.4140835
-5.3487434,-1.7819443
-3.0665755,0.35576645
-0.6566332,-5.4957967
12.000836,1.2080961
3.4557645,4.648436
10.666374,7.3869925
-9.307156,1.9961132
6.0077276,-4.133747
-0.6378653,1.0788059
10.495407,6.4925895
12.989591,4.506178
8.453577,-1.1248568
-4.8662133,-1.6116487
-4.887863,1.2645206
-4.7512956,0.98101884
2.5789912,-3.5278983
-6.004517,-1.6615797
-6.5085597,-5.6031694
-1.698397,-2.7521672
-7.4092216,-5.9780617
-0.5421088,-3.7076907
-0.5863354,-3.4039307
-1.8323902,-2.1001985
-5.924886,0.57066095
3.089233,5.991383
-8.402206,-5.4091964
0.25492245,2.347922
-7.212521,-5.4558177
-7.4242215,-5.3377995
-8.02195,-5.334338
-5.5726395,-1.9849961
-4.194561,-2.2279134
-2.6424584,-4.2817307
-8.128264,3.5442474
-5.079169,-2.284186
-5.368803,-2.634886
-4.81658,2.146009
-8.739513,2.2427678
-4.3856287,-3.5550103
-1.3219913,-2.7430134
-8.412626,-5.0798864
-0.10166119,-4.5472302
-6.4200544,1.2236602
0.8994665,1.2750273
-8.42104,-4.848756
-0.06430422,-3.5722454
3.3441617,5.9355125
-7.576103,-5.623058
-3.9340587,-2.4432418
-2.4120166,-3.5251575
-1.4059719,-3.0784464
1.4451683,-0.15634234
6.9667177,-2.263901
6.614593,-2.7161183
6.5320277,-2.4185119
-8.990499,-4.8983045
-4.5329,-1.2150215
-7.500327,-5.0557327
-7.2647314,0.6455625
-7.0807023,-5.455287
-8.911692,1.5981297
-7.809933,2.2767959
13.8136425,4.31219
-6.996044,-5.6447206
-2.6995409,-2.6495304
-3.8444562,-2.6148808
-8.429611,-4.6934695
-7.856585,-5.3060384
-0.7054447,-2.8193169
-7.350734,-5.2873898
-1.9920982,-5.134659
-3.013327,-4.3670654
-5.7310495,-1.7140218
-1.2890229,-4.1876516
-8.067825,0.040798444
-8.855553,0.8837075
-8.773427,3.3058815
-9.390489,2.6802564
-1.4619268,-2.7314942
0.5554543,-1.4903253
-0.50050247,-3.1612482
-3.2255902,-2.6032014
1.9917122,1.7180028
-1.4530324,-0.53883046
0.5390741,0.88037825
0.6247687,1.200646
-0.2968582,2.657237
3.3564196,4.460686
5.0506516,0.24186349
-7.9996343,2.573012
-2.3763046,1.7093551
-3.034245,-5.1088657
3.5544612,0.4674394
11.200312,2.263844
-7.672674,3.1798356
-3.4882379,-0.3373766
-8.263688,3.050341
-4.128189,-1.8591815
7.126894,-4.6979856
-5.7481275,1.9305664
-1.7832191,-1.9663177
-0.4333902,-1.8264307
-8.17131,3.1934533
3.0643473,6.0627
-8.101859,4.92642
-2.2139027,-0.4705969
-8.2965765,-4.188357
-8.278658,-5.719742
12.4232855,5.037525
10.422707,6.7989483
12.482067,4.700515
10.832702,7.626318
7.1909423,-4.864744
12.314921,4.822845
-3.919514,-0.0421549
-6.5323954,1.2031865
-5.8934746,-0.35680935
1.8584772,-0.006569312
3.1981318,6.088205
5.3190002,0.38492605
-8.109391,-4.5469866
-1.4795454,-2.17206
-9.670378,3.5220573
-5.61506,-0.8307877
6.077316,0.12599398
3.6330862,4.5166373
-3.1910045,-5.303601
-7.9260373,0.555655
-9.453963,2.5970669
-7.928548,-5.415761
-1.3352222,-2.4515543
0.1460003,-2.5132835
-5.2408643,-1.4547868
-5.585394,-4.3480844
4.0492177,4.678076
-3.3840916,-0.56794363
4.01865,3.5772858
11.22697,3.6171207
0.8391923,1.5558509
-1.2179935,-2.7459884
7.261708,-4.8545046
7.2998056,-4.796521
-0.35935,-1.1154366
-1.0084052,-1.1805013
7.838838,-2.4788332
5.547897,-2.3295827
3.3206162,3.4334242
12.195728,4.748476
5.8514957,-2.1731706
6.018512,-2.4481363
6.164861,-2.426155
4.1351156,4.422286
2.6082554,6.3128085
-7.9692426,-4.7649117
-3.0986147,-0.014759649
-8.078138,-4.1900086
-5.7281666,-5.303112
-4.0978875,-4.2571306
11.81641,3.8602626
4.663731,-2.68573
11.356097,1.366919
-8.5238,6.5044956
-9.661168,4.347428
-7.205605,2.2204854
-3.1699297,-1.3756258
-8.759544,3.496909
-9.28562,4.0344324
-9.151479,4.311312
4.7659636,-0.8669491
-8.968654,4.1213317
-9.686513,4.8369546
-6.147643,2.0174408
-9.516488,4.7188044
-9.239305,4.4721546
-8.561507,4.5102367
-4.935329,-2.8932946
-7.1898203,1.584746
-6.333993,0.050102066
-3.7128665,-0.78918314
-0.25825685,2.542264
-8.424329,-5.310215
2.93396,6.128094
-8.16979,2.376777
-9.615722,2.7554002
-2.3565366,-4.310196
-3.8040302,-4.363279
-6.372749,-5.7538977
-9.723654,3.7708726
-8.503473,-5.1700506
-7.531672,-4.041587
-3.7864509,-1.3477648
-8.160369,0.8206081
-9.624454,4.4891777
-9.259929,4.3554645
-8.305861,1.4355824
-3.9731894,-5.3363447
-5.801988,0.7359774
-6.446561,0.93590957
-1.3469622,-1.8247465
-6.5627074,-1.302129
-8.712892,-4.4558096
-4.1150107,-1.2076867
-7.8060374,1.7247505
-9.131002,2.7833393
-5.859286,-2.5607398
-7.83067,-4.373264
-3.4010866,-1.5036908
-0.32264194,-4.2742567
-8.433302,-4.523178
-3.4469523,-2.5128622
-3.3597343,-2.6699884
-3.80981,0.4032126
-5.759354,-0.49825788
-2.3909082,-4.0466638
-2.3744097,-4.133198
-2.1771097,-1.2712765
-8.114471,-5.3905573
-5.082095,-1.0764632
-5.3640165,0.41902998
-8.133362,-4.507875
-2.5928283,-0.46257088
-6.5891304,1.5745376
-8.5310135,-4.781511
-2.6166573,-0.25802213
-3.8378923,-1.4457456
-7.953822,1.1831278
-6.3986974,-4.704604
-6.2787194,-1.6064056
-1.7628069,-3.1304905
-2.8797808,-1.2059302
-4.2890687,-0.50545484
-6.342066,1.1035616
-5.9757895,-4.170163
-2.7283475,-3.8185797
-2.4113011,-3.3782306
-2.300699,-3.2684877
-1.3036395,-4.7392716
-3.930377,-1.8716552
-6.4352155,-5.7965302
-5.040318,-3.2823727
-7.2989063,1.3335435
-9.247297,2.3439775
-8.188049,-5.090875
-7.4435024,-3.8927116
-4.469953,0.22550483
-2.1715906,-2.5938275
-6.973054,-5.489363
-0.080118224,-2.57375
-6.684945,-2.0639923
-1.977871,0.13773942
-1.9930784,-4.20113
-8.378975,3.1127388
-0.6314612,-1.3679135
-6.5120177,-5.545989
4.820025,-0.4928331
-2.045668,1.2159352
-6.6045775,-5.5436115
-4.664284,-3.5483093
-7.4769473,0.34894028
-3.3348346,-1.107263
-9.33368,1.8770868
-8.67812,-4.9333735
-4.67134,-0.7355265
-8.612984,1.7603278
-8.8516655,1.9518037
-9.046665,3.0732667
1.82047,-2.4564538
-7.7068505,2.3973637
-2.6471858,0.17967078
-2.7723591,0.17067847
2.795708,5.730244
-7.2428465,-4.2459183
-2.4811437,-0.6528551
-8.1801,0.9623758
-7.9977965,-0.30485308
-7.1865807,1.0467334
-9.61665,2.5260947
-4.494061,-1.4057189
12.161342,4.5697536
4.810415,4.093482
4.5478673,5.233935
6.916745,0.3310074
-5.0766554,-3.0088975
-7.001291,-0.96697026
-1.9794887,-0.9051266
-7.297401,-5.226144
5.3264713,1.1476735
-2.4094927,0.20772068
-8.589104,-5.198288
-1.6634686,-2.2358158
-6.13167,-0.9956281
-0.8942412,-4.0582995
2.9195135,4.8297267
-4.1413383,-1.6670868
-0.19398674,-1.8278856
-5.2313437,-1.785511
-6.4092426,-0.61887354
-0.9785534,-5.285125
-8.405436,-4.838535
5.297564,4.7431107
5.940142,5.2109566
-7.778897,-3.9655406
-5.676796,-0.099891745
-5.2160716,0.2061695
-6.5026274,1.6203802
-9.141882,2.182777
3.3235426,1.6554266
12.233142,1.1709075
-9.589369,2.6636784
-4.8640676,-1.2417834
3.7584217,-0.576997
4.1109962,-2.9846644
-8.032745,0.97486216
-7.260973,-0.58113134
5.083206,0.838554
-7.79257,-3.6213207
11.35076,1.5101904
-5.4630795,-1.1382159
-7.3009877,-0.5425378
-9.2067175,1.657972
-3.3376715,-2.7453134
-7.9846544,1.3944658
-4.6183043,-1.2086143
1.5613949,-5.657362
1.3453552,-5.4606457
-8.533613,0.633788
-9.205082,1.7608202
-1.468877,-4.2705374
3.9356928,2.228585
3.0273848,2.208638
-1.3076293,-4.4291677
5.6996827,0.4276235
-7.8311677,0.6333667
-4.4410005,-3.6073787
-8.696663,3.7250032
-4.1087165,-4.3818955
-2.2237875,-2.787602
0.22489439,-0.4385831
0.012145493,-2.1781223
0.72382146,-0.29990163
12.115723,0.96369386
-6.021541,-1.903295
-0.48089662,-2.838434
-1.4697785,-1.0128571
7.438826,-4.848553
-8.092936,2.8794353
0.9453162,1.5243021
-4.4639482,1.1535372
-8.692879,1.9065781
-3.4937828,0.27003238
1.3854444,-5.763576
-2.4000475,1.7068597
-5.256557,-1.0110569
-1.184931,-0.013538596
-5.9657016,-3.9878058
-6.4084535,1.3335186
-8.179533,-0.034591157
-6.1208844,-3.7627683
-8.208922,-0.36408448
10.17869,6.3586407
7.2537823,5.558172
1.4871985,-2.98487
3.9098847,-0.5116391
2.0694437,-2.7016797
4.9708285,0.34097496
3.7154245,4.5920396
-6.403554,-1.3608102
-6.9172344,-0.7875328
-6.0792737,-0.3216522
-3.5223348,-2.9996085
-6.9300933,1.4012182
0.578317,0.23544592
-5.8085012,-1.5867771
1.3540709,1.2710017
7.0450516,3.9572296
-6.8445716,-5.8484936
-8.85019,7.5732784
-8.820828,7.456207
6.5489836,4.975143
2.1401556,-3.1030486
1.9254407,-2.7801287
2.8873694,-1.7255654
-3.339938,-2.078078
-6.70889,-3.7987757
-4.2523284,-3.8678818
-6.0773425,-4.2180142
-5.050599,-3.2703605
3.1113968,4.8943853
7.3474245,4.864809
10.683068,2.7660234
13.614511,4.404209
-0.42957586,-4.5750036
-1.5207103,-2.9588735
-2.944827,-1.726838
1.8757662,-5.8834662
1.9827622,-4.976029
2.1559653,-5.843128
3.8916662,4.419566
-0.5803284,-0.66935974
7.006568,3.0452223
12.039769,0.96531016
-0.8200235,0.15257727
10.761186,1.7707155
7.4851136,3.638723
12.53107,2.197819
8.963201,3.8803973
-8.757801,1.3102181
12.189864,1.028755
1.8336164,-1.0789415
-8.529819,1.0642103
0.35214156,2.9529216
-1.9713509,-3.7578475
-1.8512816,-4.0267844
2.1540596,-6.5036707
-6.8464866,-1.8759699
-6.4559793,-1.922792
-0.8011982,3.5395494
4.0285234,4.756724
1.4155877,-5.7919865
1.5660571,-5.820411
1.9556049,0.15019333
3.0745478,1.3065882
2.2324338,1.3641307
-3.6502962,-4.5149727
-6.5246086,-0.8565418
-7.224061,-0.61482716
6.3639116,3.8161466
5.2348332,1.233157
-1.6049393,-2.871149
-8.15897,1.1722702
-8.371662,1.1002681
-1.7515345,0.59579283
4.3366323,-0.47442997
-7.318593,5.350121
-7.107053,5.3276854
4.415078,2.392694
-6.9924088,-3.7370453
-0.66714925,-2.194072
-6.3664293,1.5132811
-4.5350943,-3.6935132
-3.9624922,-4.5924363
-3.3643565,-3.6544268
-7.4673257,-4.4646363
-0.64833254,0.79681927
-2.9444041,-4.9063087
-2.1787279,-4.906539
-6.4070773,-3.9307945
-6.165391,0.6074965
0.5005688,-1.275354
-8.111119,3.101595
-3.147494,-3.912315
-0.68217796,-4.141046
-9.591176,4.259182
-1.3759995,-2.1601076
0.17215674,-1.4967824
-0.010284034,-1.7124562
-6.967107,-5.64344
-3.778736,-3.7657363
-6.761678,0.534377
-8.56303,1.1941386
-1.20624,0.046397496
-7.549268,-4.8387966
-5.7561383,1.587992
7.0807996,-3.081427
11.254549,2.2418005
7.5493026,2.8488233
6.7824664,-2.6816235
10.465795,6.9120345
2.8241,0.35026538
-2.1050646,0.032692704
-0.7303953,0.2892774
-7.0224867,-1.9869348
-0.74959534,-3.565069
-9.027263,1.8109761
-8.743401,4.452884
4.5739646,5.160013
0.42913526,-1.3869871
12.045885,2.205767
1.2274456,1.1729729
10.320524,1.7326951
1.3339727,-0.63276154
1.475281,0.95822465
-5.7488465,-1.92566
-6.4540772,-2.9550586
6.954164,0.82446915
-4.254643,-1.2315456
-0.67294747,-0.17051463
9.697032,2.0492134
-7.8056626,5.175588
-7.8473682,-4.0566196
-8.323931,-0.15681693
3.606503,5.4774017
-0.97758013,-0.20975578
4.813686,3.824584
-2.417695,-4.0477567
-1.913717,-0.025288237
11.709459,1.1970232
1.6848043,1.073299
0.24594355,0.98543733
-6.1332297,-2.6969202
-3.2986548,-5.0968065
2.4620519,1.8037795
-1.1865015,1.2323909
-6.267781,-0.6526612
3.2733674,3.90308
-8.031996,-4.8308315
-1.4676166,-1.8889151
-6.857014,1.719094
6.8037252,-2.695216
-0.3406216,1.4512802
11.885492,1.1981788
-4.6507015,-1.4768447
-6.733017,1.5470054
1.4885256,-0.45993802
-7.926553,-4.188432
7.6175957,3.919396
2.546441,2.012009
-7.565386,-4.599747
-8.115698,-5.410336
-4.3170714,-1.5301346
0.68834805,-1.2631103
-7.045808,-2.8168385
10.326761,5.662699
12.258055,4.47278
8.999283,-1.8193842
-8.456645,-5.3793273
-3.941847,-1.6937871
-0.1065596,0.19244657
10.802601,1.9321567
3.2417295,4.0781446
-0.3655554,2.0059009
-7.686079,-4.2212706
0.6658629,-0.8137683
11.21737,1.6690183
1.037667,0.80886424
-8.195797,-0.25978968
-6.8853436,-5.1661916
-0.15807518,-4.5216436
1.0500715,1.0662631
-6.159167,-3.0930595
-4.8362083,-1.5082352
11.520167,1.9174652
1.3647202,-2.0145135
-4.107671,-4.1043663
-7.856311,-5.4101715
-1.2998387,-4.4394917
-6.3772225,-1.9791399
-5.839467,-0.86067516
-7.851077,-0.81750315
6.781871,4.314456
0.2237952,1.0541269
0.4902161,1.0339341
-7.190726,-2.2348182
-7.3217907,0.46426895
0.39915806,1.281363
-3.0981276,-4.7322617
4.2578034,-0.58838975
4.098781,-0.58159316
-1.9482045,-0.5710682
6.794704,0.9467693
-8.679559,-4.7042055
-5.9427533,-3.3892386
-7.957068,1.5873563
-8.530099,2.161491
-7.382647,0.763407
9.378247,2.2014194
-8.010542,2.9920104
-0.40980414,0.9120336
-4.3904877,-3.0885394
-6.588498,-1.5101988
1.9585452,-2.4630573
-1.5610911,-1.4987696
-8.773993,1.4292736
-4.877926,-2.258612
1.0349239,-0.2335982
0.8635357,-0.004126759
-8.831327,4.085738
-7.8598886,-4.734591
-7.502138,-4.1492457
-6.11117,-2.6357143
-4.678739,-1.0675402
0.6271863,0.8299869
-5.6442738,-3.7133927
-6.085543,2.2040343
-9.121461,2.3471704
-3.8271015,-2.1582756
-3.5101476,-1.3377625
-0.46577373,-4.420644
-9.494988,3.8100672
-8.661936,1.2555482
-7.4053664,-5.421773
-1.7107651,1.9413382
12.121555,1.1438745
3.3357158,3.9945483
-8.602693,3.3706706
-8.706792,3.854663
-1.6134508,-0.7734959
3.8431692,1.3378211
-10.280468,3.4601905
-1.2050339,-2.3983634
-7.2597966,5.330193
-2.776249,-4.819426
-6.1420307,-3.1862953
1.4331417,0.89126134
-8.380469,-5.4052105
-6.1517844,-0.5340967
-6.817945,-5.293977
-1.1424859,-3.2603645
-0.6151813,-4.1902943
1.1046661,0.2588289
-7.9151564,5.058645
3.4145083,2.9496694
-7.4237294,5.382892
6.3658805,0.18739876
3.6137416,5.5147195
3.3137493,5.4594502
-7.3560386,4.1353335
-3.4530768,0.5090543
-6.495407,0.9615655
-2.6362333,-0.58042437
-5.0034766,-0.60735476
-6.5401487,1.2913946
-7.197279,-5.1894226
-4.5122423,-3.0019662
4.682637,4.2637095
7.1455503,-2.9008925
