Dim1,Dim2
-8.069057,3.353821
-5.7460933,3.6423833
-9.37148,-0.10069281
-7.603172,5.2257957
2.0510643,2.1488054
5.6903157,-1.6485603
-2.6646488,-13.084687
-4.87781,-1.2957367
5.9020095,-1.7488468
6.1180162,-2.0188003
5.5333548,-0.6071428
4.0494947,1.189122
-6.242216,5.0684476
-7.6695514,0.21662185
10.219355,-8.608754
-4.85997,-0.62881374
-4.8783245,-0.45711082
5.671586,-1.6003482
-2.9044547,0.377721
-1.5106231,2.8013883
3.0392644,-2.2736807
-1.266856,-1.9204096
1.391045,0.8572414
5.333802,-1.8950706
-1.7740527,0.33572495
-8.393363,0.44948906
-3.440902,-0.36024034
-7.3182034,2.592984
-7.140529,3.9845748
-11.359546,4.568779
5.1223884,1.4398443
1.4626129,2.0269647
-4.4923444,0.32104793
-7.692692,6.520365
-5.164412,5.491136
-10.966141,2.8613942
-10.242863,1.3936123
-0.33309752,1.6921818
-9.256439,0.2742995
-6.47006,1.1300411
9.549308,-9.254212
-7.8968835,3.8877418
-1.8420496,0.3921032
8.654815,-3.2784023
7.1117125,-7.5843697
-8.612138,0.7570358
14.483968,-4.354513
-7.6542897,6.272349
9.362325,-7.8078694
-1.2017279,0.7159022
10.328207,-10.310817
-4.6038203,-0.6110475
10.380674,-9.972762
-5.8987975,1.2268723
-8.434494,2.6283827
-5.2440267,4.9573555
-0.20033787,2.398487
-5.274904,1.7213774
0.07095606,3.907165
6.817973,-8.208769
-7.4834266,6.2299223
-5.326588,1.3315518
-1.5955073,-1.484343
-4.4019146,1.6490234
-9.665534,3.2593818
-4.1065574,3.7800622
-0.7099281,5.1879487
-2.7714295,1.9726535
-6.3492618,-0.9281967
-6.674007,2.0228815
8.475839,-3.9040954
3.7681894,-0.47106913
-2.663636,-13.109707
14.62765,-4.420227
-0.7671631,1.6829
-6.451674,5.8776617
-4.664469,-1.3224881
-5.994109,6.106505
3.9205735,-1.8563716
3.9171627,-1.9153155
-3.6486137,0.0065367986
6.573566,-0.61234105
-10.133909,5.395087
-4.518516,3.3648572
2.2320304,2.1428728
-4.4700246,3.0235634
4.235645,0.7724927
-5.753717,3.758441
-6.017621,-0.9354392
5.2223005,-1.660009
-9.438919,-0.30727002
10.578368,-8.119259
13.648828,-9.302699
-3.8173487,1.4387729
13.700624,-9.369457
13.478702,-9.95675
13.256429,-5.008709
-5.406649,4.0710235
-3.455201,0.22539677
-8.766134,5.61305
12.690488,-10.82305
-7.22664,5.5248847
10.11944,-9.738264
-11.622708,2.0433073
-3.3307166,-1.0340172
-5.6288753,4.0679674
-11.039703,4.8060827
11.088626,-10.495126
-1.6410093,5.632609
-9.663159,1.7418323
-8.328399,6.4344854
-5.907827,1.0884831
3.9242663,-0.81787467
12.903406,-10.546085
2.2898238,1.7537931
0.93945694,1.799463
-8.678155,0.02455232
-10.316195,3.301669
1.3703761,1.6264571
-5.10815,3.490388
-5.8332562,2.1717646
1.428883,0.30039495
-1.5373429,2.9698923
0.85151,3.8745697
-0.76117915,2.4284186
1.1738473,4.634042
-4.739533,0.77915317
-9.437111,0.22351345
-7.534608,0.60443175
-8.461862,2.1815834
6.6636796,0.3948302
3.4897337,1.6283172
3.5563326,1.0682284
-9.444449,6.068037
11.587662,-9.611538
12.149253,-10.912074
8.41556,-3.680725
10.833126,-10.620036
-2.0924215,1.7425935
-6.447508,3.315315
-1.2489805,5.0190735
-6.2933917,0.51588637
0.710896,2.4875364
-9.001898,0.15523851
0.031576414,2.4630027
1.0535469,2.679029
-9.426191,0.15157475
0.68664515,2.5683818
5.3527746,1.7541258
10.805846,-9.966095
8.976946,-4.926556
-6.380136,4.996959
-8.773719,2.7960832
10.077641,-7.698525
12.383348,-6.201408
11.355377,-7.1306477
-9.575305,0.059994143
-0.39657983,0.8640423
-0.6627864,-0.958137
-3.5211024,-0.61818296
10.191407,-8.075269
2.3687408,0.1590942
-9.44661,4.177001
-7.6193585,5.292251
12.373425,-8.664502
-7.716142,0.7602631
9.617154,-9.192483
-1.2274373,2.3863566
-5.0247817,1.4355161
-7.942356,5.663177
-8.114902,4.29089
-1.2875094,-1.2170651
-1.5345362,-1.5264909
1.0375262,5.2808943
-8.025939,1.520041
-0.23430663,3.315077
9.721685,-9.032781
-5.8338866,4.2185946
13.566927,-4.260107
-8.467073,1.2121412
-5.415859,-0.938493
13.2985,-4.7117825
-2.0732284,2.1558168
10.15843,-7.8440404
13.229888,-4.7550707
-2.359361,-0.7155602
13.732162,-5.4447513
-1.2152078,0.09192946
-11.7544775,4.0518327
-7.802195,3.934887
-1.5732676,0.13752235
13.461601,-4.4772153
-11.718185,3.107936
-2.865705,5.075969
-5.3431597,4.18742
-8.397579,4.2788286
-9.277225,1.4989306
10.882414,-4.3993216
-0.17540808,3.001653
-6.1733594,4.936359
10.625729,-4.5638466
-1.1534814,3.5548103
-3.0322924,4.1698112
12.50571,-5.570562
0.88711464,3.2254903
0.8856692,3.159992
-1.5080228,5.5435076
10.841677,-9.713418
0.8077419,5.3040714
-2.4217267,2.0765493
14.766358,-7.849322
5.31046,0.8631081
-9.621259,1.2402734
-9.898088,5.80905
-9.698585,3.5800514
6.0932317,1.4566021
5.918638,-7.9956465
0.57026106,3.5868068
-5.9830604,3.2356632
12.598523,-3.2708187
-5.2070513,3.9602184
-7.063367,3.0282102
5.1086507,1.359726
0.3916155,3.912079
2.1829464,1.8011279
-5.442939,2.7498636
2.350252,2.025881
14.268076,-4.391623
0.55423546,0.5482881
-4.499046,0.99888074
-3.344504,3.776031
-5.6777077,4.9075785
-11.608386,2.8899796
10.292837,-10.774309
-9.43217,0.33003798
-8.203088,3.816561
10.165557,-10.864366
11.793917,-10.822573
-5.3621993,4.9219294
-9.536583,4.074002
-4.08927,2.6250036
-9.477685,0.28270224
-8.103832,4.8915377
0.22668315,-0.40043256
2.031388,3.3617387
7.1969447,-6.8558583
1.994798,5.249721
-6.544155,5.908653
-10.14808,2.6150699
-8.66991,0.9983391
-5.8185997,5.1348724
-4.603356,5.350194
-9.5216875,-0.023258474
-6.577294,3.7798524
-4.7402143,3.9257855
-7.7261724,0.7718273
-5.023596,4.3152323
-11.545462,2.957394
-6.2699056,2.9125516
-6.580675,2.890251
11.5055275,-3.5625215
-1.5266483,3.0396552
13.473788,-3.572919
9.266032,-4.1445765
7.733844,-7.303964
-6.147029,-1.2273239
-5.2904334,3.6294925
-10.630494,5.402559
1.114107,1.2669467
-6.391381,-0.30375832
9.22409,-8.688061
12.846811,-8.975425
13.083073,-9.21768
6.3804517,-7.8654995
-6.6374803,6.4595404
-3.7300742,-0.28547361
-8.300546,4.361809
4.040759,3.6679125
4.327882,3.4968174
-5.87092,5.0778065
-3.6853397,4.460112
6.9240513,-1.23296
-7.920473,3.385043
-8.060001,3.5451455
-7.3585277,6.7112913
6.018327,-7.946382
0.37955263,4.4738345
-1.5590646,3.8991253
-1.4285927,2.1912975
-1.5801344,5.192729
10.941058,-6.1610413
6.2940664,-7.9152284
-0.3011769,5.6922894
-11.57284,3.112301
-3.2929018,-0.28175616
10.818458,-5.6023474
-8.454405,0.92345446
10.379085,-8.98668
-1.2383627,1.7457279
-10.79999,5.376681
12.497286,-10.550361
9.665896,-3.0394678
-0.6826566,5.23915
-6.4638567,-0.65479434
-6.1282625,-0.016629484
-2.3666716,0.20385395
-7.204439,2.886356
-7.704555,-0.3836812
10.204574,-9.945063
-11.766748,2.9096124
-8.156175,0.9618048
-6.0360374,6.365695
-5.4373474,0.16706467
-8.713265,6.4658747
-4.2171655,0.68442863
-5.0715895,3.8825338
-9.4618635,0.60265344
12.064291,-10.241908
-2.1225739,4.4326835
3.3534775,0.70247555
-4.0031075,-0.042932857
-6.2406936,-0.83657485
-7.2576113,4.49103
-1.5680532,0.13578716
-8.138463,4.465668
-6.4195647,4.1923923
-9.691124,0.54806495
11.3116665,-10.7546015
-10.558252,1.8031713
-5.002783,0.8366117
-7.743574,3.584492
-3.6358912,1.0686158
-11.290186,2.9051304
-9.529279,0.19503811
12.217383,-10.756507
12.732601,-11.022319
11.987556,-7.079299
13.6478195,-5.950617
-7.4158473,0.80710375
-8.097791,3.4731078
12.924248,-5.7639937
0.6689954,5.304858
-4.1400003,-0.44402373
-6.163685,-0.33700553
-5.011856,4.625773
4.159182,0.61377925
-4.248867,0.6369393
-4.4776263,0.9111958
-5.279046,-0.77641815
10.086878,-9.195948
-9.530785,0.44089103
14.846163,-4.7171082
14.695041,-4.689862
14.937506,-4.547921
-8.924347,5.4175076
10.079617,-9.008931
6.3641715,1.513269
13.088397,-10.336373
-4.179126,0.7613847
5.1978602,2.2774343
-4.7863216,3.7940955
-6.808142,-0.95314956
0.07277827,4.512559
-6.282459,-1.4846964
-9.281624,0.17181614
-8.03442,2.9323967
-7.165321,0.38190097
-4.6798816,-1.4573765
1.507663,5.5785375
2.22483,5.2114787
-11.342031,2.459888
3.208913,2.8465064
-6.968475,5.8820357
-4.052764,1.5871072
-4.7989173,4.620784
-6.5336633,-0.1947081
11.333443,-9.125993
-5.1088085,4.404089
-4.0030437,0.30325893
5.1264224,1.8384864
10.335016,-3.2721024
-3.353139,3.0849216
-3.4734125,-0.12838292
-10.0335,1.7977214
-9.535501,5.5656524
6.432159,0.87568825
-4.7467637,3.6153023
-9.311742,1.201605
-5.499,1.9320483
-6.1863093,1.4222629
-6.252339,2.959982
-9.58799,3.5661647
-1.8307012,-1.9886568
-2.76072,1.0940162
5.533472,1.3769712
-3.61539,3.5100281
4.774399,1.531311
6.4861593,0.7127741
10.511759,-9.15786
-7.592725,2.0271966
-6.550989,5.1221485
-8.21437,2.981344
13.521879,-6.8542423
-10.391172,5.560768
-11.451356,2.554103
0.37063172,6.9687123
-9.950507,2.559694
4.773221,1.1708575
-9.383003,4.1512027
14.76676,-7.8024898
14.746813,-7.8206463
10.163418,-10.095289
-8.028272,4.756513
-4.8688307,1.2415282
-10.313836,5.1948347
-4.7115693,-0.041797824
-6.939104,6.346171
-11.095032,2.4672925
-6.554313,3.56337
-5.227181,0.2535116
-7.6836033,0.23365258
13.319146,-4.3200727
10.573067,-5.802288
9.967547,-4.8491173
4.7081895,1.0523826
-9.163314,0.27186483
-10.492726,2.7049356
-7.732389,3.108771
-10.4531555,3.4589005
-5.028259,4.341061
-2.2178464,1.264674
12.535345,-2.2522006
3.9854062,-1.9363254
-5.4538383,4.9409924
0.94516474,3.9204307
-1.9932362,2.8475275
3.4026809,-1.9334823
0.40870878,6.0652246
-7.0983453,0.22407803
-6.64272,-0.9496238
5.310958,-0.8770005
-7.233886,-0.017795477
13.587507,-4.243196
-8.261543,0.23081826
8.893038,-7.5719233
-10.145172,2.3862689
10.6254225,-7.76499
3.97156,0.0069680307
9.635976,-8.089925
2.9898636,-2.3343854
-10.125089,3.3331857
-8.533505,-0.5157538
4.0711446,-1.3556453
-3.4426074,-1.4472418
-6.5873413,3.3460357
-7.2351637,3.4634247
-5.5076656,5.2585745
-7.856522,1.037906
10.21816,-6.8987637
3.2217875,-2.2339394
-4.4585843,4.218128
-8.254985,3.6315093
-8.832872,1.8570318
-5.806165,4.138653
-7.0849495,3.1930096
-7.96118,0.47547996
-1.0827476,5.983397
-9.266156,-0.15563753
-7.2154503,3.584951
-11.626862,4.331391
-1.6927354,1.8811847
-7.778666,3.5912864
-4.764569,0.108275495
10.858629,-9.75277
10.789507,-10.820268
1.3383449,3.682945
-7.440136,-0.4228193
-6.5650806,4.513247
-3.546866,-0.085302204
5.938552,0.47639823
-5.4832087,3.9553127
-2.5795708,2.233395
-5.0935044,5.232778
-10.199076,3.607896
3.584631,-0.12243764
-7.526696,3.2307885
4.5526333,0.9241401
-5.4704094,2.8129568
-6.462588,3.657974
-0.9602664,2.7751563
-1.4307729,2.9547293
4.8728385,1.6927395
-2.450572,2.6671002
-2.631428,5.0919576
-7.403105,6.6560144
-4.749091,-1.2280633
-4.44558,1.2754161
-4.793141,-0.89433175
-4.1899266,5.3196297
-6.6362815,0.35105035
-5.9628243,3.7152467
-6.816139,-0.6207752
0.5154371,1.4613327
6.6357956,-7.5559187
-3.0712538,2.8874218
9.230868,-4.895781
6.5858417,-7.924612
8.962966,-4.652703
0.9884824,1.9164525
-6.974439,-0.48642734
-9.7242565,0.8198484
-8.079463,2.5972602
-7.6603055,5.103438
4.501674,0.8176722
8.245754,-7.7431083
10.547074,-6.1563845
3.7648928,-0.49612674
-11.801779,3.128508
-8.847842,0.60582215
-5.3461084,-0.57694143
-5.0334024,4.3487716
-4.793133,1.4501501
11.77785,-6.7968607
2.630133,4.9682665
-12.254451,4.1002574
0.018777844,1.7641629
-9.426977,6.2832737
-4.8308578,-0.40740088
8.745624,-3.67624
-5.595405,2.006364
-9.013864,3.7643497
-6.974837,-1.2990358
-2.2959547,4.0681577
7.498488,-7.163174
10.730155,-10.705657
0.758556,1.2736729
-5.7329187,1.5606194
7.984396,-7.046321
5.9221873,1.354301
-5.3445883,3.3826604
-9.035297,0.2293173
4.263767,3.7100084
-6.24818,-1.0899805
1.0859723,5.952785
9.757014,-9.619284
-7.2837343,3.5095744
-11.61741,2.0614944
-4.656085,-0.19737859
9.523555,-9.085803
4.1172795,1.1329777
-9.162229,0.19127813
-6.747885,3.1883914
-7.0557437,0.23454675
6.8420115,-0.6631309
-5.432062,0.7162805
-7.121145,0.14271891
12.561077,-10.400959
5.424451,1.2125115
-4.9450974,3.4199855
-4.170032,-0.80625755
11.53283,-3.1693792
-7.7833385,3.3498914
0.015638247,4.655425
-0.523485,4.4666705
-7.3640294,-0.75195444
-2.528973,3.1194694
-2.8217742,-0.96325076
-7.402892,6.6199055
7.1106777,-9.2625475
-0.65327597,1.8435524
-0.01482891,-0.19437204
-7.283862,5.411452
-4.752795,-0.79056275
-4.3932176,5.0000186
-5.6946898,4.1874595
-5.244415,4.042959
-9.272445,-0.019154146
-11.323878,2.7932355
-6.056855,4.0193577
-5.973841,4.503995
9.203238,-8.295811
-4.6883807,1.1227293
-5.2225723,4.112761
-8.900602,0.04268053
-11.003579,2.125124
2.151865,0.38676175
-8.812898,4.226857
-8.49623,-0.41538137
4.029711,-1.6720958
-0.6934551,2.9195788
-2.0073586,-1.8632622
-2.014782,-1.8690104
-4.8005633,1.2917498
-11.32235,2.1430078
11.9102745,-7.108139
-0.20449215,2.6933746
-0.8260581,2.6828992
4.6538186,2.758885
4.778248,2.9722912
-9.139069,-0.0223799
4.902302,2.640842
2.4529617,5.193639
10.468035,-3.7046843
10.514544,-9.725685
10.294522,-9.795114
-6.5380864,3.6864595
-5.869643,1.7677692
-5.385166,4.5348334
-6.093125,3.8209083
-8.7564745,-0.059470214
4.3676424,3.3184366
-5.9615355,5.3426976
-3.5273721,-0.27139592
3.917275,1.2427658
-8.161733,1.7235601
-7.4464273,2.6314602
-11.561183,2.5438583
10.08539,-5.3856344
10.151982,-10.519544
3.6687222,-0.3486716
-11.562187,2.1268818
4.2274847,-1.435673
-7.7914624,3.4647434
10.507619,-10.045753
2.3137908,1.1568547
-3.1018262,3.8605857
10.497662,-6.4024973
-11.387473,4.1117826
11.497904,-6.868956
-8.534872,3.711929
4.975749,1.9520984
-0.91604483,5.5947366
-6.4114304,0.25276014
7.917817,-2.6806843
-2.6695383,1.1303707
12.894491,-8.333817
6.5459905,2.4317343
-3.895822,0.8882111
11.007205,-10.851131
5.667715,2.668147
-11.6849985,2.261646
-6.8694477,2.9283361
-11.653964,2.376078
-6.7550154,5.0114236
7.3162503,-8.438442
-6.397954,4.268153
-5.9628425,3.3692422
-7.9792495,3.8438084
14.651081,-4.860267
-10.169959,3.5399277
14.337322,-4.075729
10.291471,-10.483879
-9.3365135,3.079319
9.493786,-8.948988
-4.134149,0.2835931
11.238717,-10.0637865
-8.012699,5.70515
0.52777904,6.0629206
-6.678939,-0.58802545
5.9952836,1.4119278
-3.583948,2.9981132
3.5692246,1.628783
5.4912767,1.5637618
-9.699161,3.8463027
5.6692696,-0.9906556
11.403765,-6.779668
-10.22366,3.4114666
-10.511186,5.6208415
9.332187,-5.446734
-7.748841,-0.40966266
4.4871025,1.0217516
-6.6741776,3.2341774
-3.3807187,5.366489
-6.6760635,-0.61996496
-7.8400908,4.4597898
2.8214757,0.7062269
-6.4051933,4.621864
-7.200822,4.5853276
-3.8723395,3.8467798
2.7413902,1.3493989
-5.4284983,-2.2460773
-1.269113,5.091268
-9.395979,0.41947946
-7.170549,0.850692
-7.0713058,3.1311536
-12.003823,3.6798592
12.782856,-10.930628
13.171577,-10.4808855
-7.492534,-0.61958253
