Dim1,Dim2
10.80552,4.643802
-4.906302,1.196437
4.7190895,4.777242
6.6075363,-4.1041102
-4.327195,-4.1535363
-9.76949,3.2371638
-5.019335,-1.9202639
10.809722,1.3722997
-2.2935238,3.2828023
-8.651177,-3.9273782
-1.4577069,-2.879421
11.45226,4.228157
-8.116828,-4.4120955
-3.6187284,-1.1892418
-1.0922033,-3.2811165
5.586635,3.0346494
1.8246955,3.5686765
-10.000445,3.038495
-10.960976,1.9379315
-10.849616,1.7412492
-10.197462,0.8539585
8.305511,1.9662673
-0.92988336,0.43836087
1.2041179,0.52854544
-10.865116,2.470629
7.006829,3.29641
-10.896328,2.7380621
4.9922504,1.919787
3.9856558,-2.7707815
-7.603666,-3.0943851
-5.411044,-0.5072355
-6.846749,1.8236216
-5.8938613,0.2356555
-11.326367,2.767161
-11.389788,2.6336107
1.4355632,1.78985
9.334332,-1.4097645
-9.377888,3.4171114
12.947361,0.6274347
0.40489206,3.7411683
0.4416876,3.6515117
-10.460668,2.3834484
-2.6663647,3.2225199
4.542535,4.8084745
-4.474588,-1.2776489
10.900538,5.1975083
0.33239684,-2.6483617
-10.567357,3.0795262
5.772978,0.33080027
0.28487998,-4.067362
8.121344,-0.6371361
-4.995551,-1.7538826
-6.919328,0.68672496
-1.0913124,0.12676777
-6.289773,-2.7820685
-1.0316663,-4.650351
4.561213,-2.589264
4.685301,-2.559507
3.2487006,-2.6433055
6.5425363,-2.7235973
8.553767,0.35214183
7.6158085,1.5310869
-10.619724,1.5944062
-10.523148,1.6119549
-1.9400599,2.9241393
1.761716,0.82086545
-6.9172688,-0.5261911
-3.385715,-1.1705228
-10.628916,1.72613
-10.550471,1.0906489
-3.4985614,0.059530012
4.548086,3.9074402
-8.573462,2.7346077
10.5138645,4.1109247
3.9930682,3.9920871
0.5214143,1.6359822
-0.55531895,1.8105822
-8.919414,1.8690536
-8.9962225,1.6959121
-3.7671325,-3.063366
-0.49219313,-3.5998588
7.257246,0.33531868
-3.4716146,-2.2387776
-6.507849,-5.3438873
3.4763129,-2.7206094
-1.458786,1.6410468
2.1338549,-2.2481425
2.0868776,-2.3913221
-3.5340278,-0.8467758
-1.2551275,-3.4277997
-7.0404186,1.5694512
10.969583,3.3814456
12.732168,0.3712371
8.345765,-2.1885939
8.723103,3.000178
12.551754,3.569012
9.7354145,-1.2592868
1.1546696,0.89414203
12.27384,3.444818
4.384954,3.5721009
8.638534,2.241667
10.274157,2.3381526
9.793308,-2.1523914
-6.261367,-0.68917334
6.3083878,3.129106
8.378999,-2.1049218
6.5935106,-1.7783371
8.102639,-3.7016592
-7.538756,0.48159477
-6.777343,-0.25731376
-6.0860457,-0.045162726
-0.21602277,2.5292838
2.0179286,2.1313057
-1.8914618,-2.2657895
10.9358225,5.1422143
4.6340446,5.2303357
10.692817,4.181436
-3.2982893,-2.4635437
8.808367,3.8572705
10.867012,5.2120843
-1.8760719,-0.9056522
-6.190568,-4.8419356
-4.325208,-3.7954686
-6.5310225,3.684276
-6.6319747,3.720751
-2.4867182,1.3722049
-4.9413414,0.3564895
-1.333596,-1.4652175
-10.708794,1.7546699
-5.0207596,-2.780189
4.7706943,4.261364
-6.6845555,0.76576906
6.455882,-2.668347
6.940366,-2.5799253
-0.66584384,0.6185425
2.5610971,-1.823276
12.445825,3.5501525
-0.6979817,-1.8949265
4.37956,4.510553
-2.2529202,2.168243
-6.0553594,-0.5631323
-2.2400556,2.7171972
6.2101746,-2.8972328
9.109551,2.982181
9.639732,-2.1948328
12.455619,3.4377458
-3.3091807,2.481577
-8.247824,3.4476333
-11.264468,1.3946527
-10.545478,1.9421109
-11.253772,1.3672061
-10.945341,1.4935734
-9.890835,1.8770362
-11.385677,2.2607946
-10.666354,1.644982
5.7307706,2.8086705
5.211392,3.883825
3.1677966,0.22469178
-9.543966,0.8659185
8.827057,-0.9198718
0.9349922,-1.0234889
1.5535198,1.0170624
-2.4283152,-0.12815584
5.8941803,2.9702833
-4.80675,-0.12545319
-5.4177876,0.17636754
1.4322748,2.6825747
-6.567902,-2.6170106
-5.8422365,-1.4473363
4.216823,2.8498065
-0.72303134,-1.2980977
-8.855513,2.0148573
-10.24994,3.0913236
-4.6828074,-3.5497746
-6.94785,-4.8032904
-3.767978,-2.4882603
4.7798414,0.23057507
-2.4463465,2.0776017
-6.627531,-1.3873008
6.8916264,0.50123644
8.918232,0.74291146
-8.205121,1.6465994
-2.0529013,-4.781137
-3.3876128,-2.6927629
-7.6894393,-4.7575173
-7.6268744,-5.034113
-3.1027792,-2.6694536
-7.265134,-1.5919021
-5.6341248,-1.2409363
-4.8158407,-2.6232886
-8.229871,1.7804269
-9.584464,2.9460409
-3.5839958,-2.404852
-7.133097,-5.1356783
5.838386,2.7372906
-8.339123,2.1210203
-9.603591,2.820196
-2.8856685,-0.7303473
-4.352978,6.445705
-4.3340783,6.2855353
-9.856079,2.8692694
2.7469122,1.8737987
9.818472,-0.15351096
5.9385896,3.6630478
6.7023573,-3.6269531
7.0385523,-3.9632568
6.6777334,-3.6696732
6.7487445,-3.93697
-7.4532924,1.9486184
5.551103,3.9184444
5.1561456,4.1025505
-0.84498596,1.2016141
-7.030656,0.820969
7.2956767,-2.5548635
-0.08099405,-2.6231272
-1.2448419,-0.6937422
-2.5200982,-3.0809705
6.4998198,-2.6893728
-7.6235347,0.58372587
-0.42346346,-1.2002833
-11.632365,1.852951
-2.110995,-1.4900174
8.719563,-3.4136977
8.766594,-3.3035178
-10.2225065,3.2168841
-5.599785,-4.7762756
-4.7748303,-3.6758382
9.534185,0.38185066
6.0567436,3.4759092
-0.035135467,2.7336445
8.462957,1.4367528
-7.916205,-4.617058
2.5601084,-2.5050359
7.7761517,-2.226676
9.639698,-2.5695472
11.357096,3.23294
9.43604,-2.5209646
-1.362294,-0.9869457
1.4741017,0.81783366
7.199131,-3.5294192
1.926548,-2.2033362
1.1303378,1.1709149
2.719847,1.2173086
12.69936,0.16703643
2.6508048,-0.9540858
11.281009,1.836366
-10.550752,1.3622192
-7.802449,-4.975726
-3.2508621,-2.3647993
-1.4692184,0.1609358
-3.9897025,-3.9006388
-3.9792852,-0.3430346
-7.803541,-4.4517097
-6.157591,-0.5221479
-7.0236473,0.09423896
0.13208571,0.8527019
-2.595464,-0.57215816
-1.2294987,1.5945749
-1.6941636,-1.5721786
6.80921,2.5915525
7.836849,3.2575736
-2.705159,3.133722
12.47109,3.5431519
-2.5713942,-4.317181
-0.905894,-1.0924052
-0.010680977,1.8894551
1.7028607,1.069766
-0.41796508,-2.737511
-1.0613881,-1.83635
10.660712,3.008692
-1.5501038,-2.2642303
8.41873,3.406236
7.518298,2.0612586
-3.8725114,0.13565485
5.9383297,3.6834736
11.1425,1.635671
2.5723937,0.3136623
6.9460335,-2.7263608
6.9174056,-2.418381
-11.164357,2.1560392
-6.56436,-4.913371
-3.7430277,2.5571246
-4.2003074,-1.9324747
6.4028673,3.4630184
0.3431914,-1.972272
-6.3461766,-2.6666667
-4.8411417,-0.33451086
-5.377214,-1.1315819
-7.6816607,-4.4223256
0.276435,-4.3976803
-5.814751,-5.0951033
-4.7901144,-3.8710809
-6.2335615,-5.514908
-3.8833582,-2.9384184
-1.1884348,-1.0440723
-7.2483177,-4.918297
-2.9098647,-2.6387858
-3.3844354,-0.08792682
-7.7216926,-4.992792
-3.3344188,-1.5765139
0.47714284,-3.505264
-6.5008745,-4.339855
-0.61924094,-2.9238076
-6.0693965,-4.6828327
-4.6637154,-3.5583277
-6.3370423,-3.4384956
-6.9010267,-3.6130075
-10.402451,2.915047
0.8616584,2.2599506
-2.200956,3.4227612
-7.05272,-0.3410384
-9.485952,2.9058075
9.953611,0.4293408
-7.8593717,-0.025159825
0.23634116,2.5869038
1.1599998,2.0490787
-0.1455908,0.34100842
0.33875442,1.8387908
0.10811171,-1.6424568
4.598219,-3.3832722
7.557847,-2.8136358
0.49906138,-2.3631198
0.87742496,1.0064423
9.33419,-2.281293
6.049396,-2.37055
-0.20029871,2.4726515
-0.15882194,2.7518063
-0.13674264,2.7101645
-0.059446596,3.2437303
-7.6227946,-3.5077593
-7.149391,-4.346875
0.5121252,-3.9154027
-5.2598863,-1.2602422
-0.3654295,-2.0436335
-7.9723053,-3.7586954
-6.7818885,-3.4758413
-6.746081,-5.020534
-3.8095489,-2.3804512
-0.678146,-3.0710316
-5.1050725,-2.2188096
-4.1537313,-1.9668782
-1.6541991,-4.6394577
-8.098086,-4.312354
-8.013752,1.3076782
-6.793823,-4.8146253
4.3130226,4.4409003
-1.4877274,-3.1437976
-2.0270875,-2.881765
-3.8957083,-3.0428038
-7.8146954,-4.6975346
-0.6338656,-3.0852268
-1.5778589,1.8529665
-4.3329916,6.3988433
-4.3115153,6.164073
9.464286,-2.086113
11.445387,2.5185294
2.6887178,-1.9661046
-1.53759,0.29534945
1.2024318,2.7057092
4.361099,5.128192
8.637859,-0.22760049
9.574806,-2.1692784
7.650888,-2.4190047
7.3010874,-2.3708494
7.778008,-2.5808249
7.8503833,-2.4158251
-7.403863,0.83053076
-4.7959356,-1.2092441
-1.9868877,-4.201011
-5.9306445,0.22955537
-7.718917,1.7744821
-0.82267743,-3.1120315
7.0203257,-0.19926767
-2.777831,2.8583841
4.2164707,4.077466
-0.7785014,1.5621433
-9.250987,3.202585
0.91442174,0.7684968
9.177179,-1.6281639
-0.8514111,0.56921107
-4.2274623,6.2246075
4.848864,3.5600035
-3.2727385,-0.12236277
-8.43107,0.6349385
-4.1566486,0.04099321
8.761028,0.5611415
4.2824187,3.9646363
-5.2900686,-1.807613
-4.2371006,-1.6227057
-7.7476726,2.193596
12.443409,0.2809088
2.5681062,0.89224386
2.0654411,0.96614
4.0035753,4.074288
11.792145,1.2972445
-8.255688,-3.5459666
6.0757823,3.212778
-7.123149,-4.2369237
-4.0475154,1.953222
-3.533995,-3.0766952
-7.2739916,-1.3935313
-5.3002706,-1.1904943
-9.906172,0.5691045
-6.0406566,-1.1260811
-8.041589,0.7124845
-7.3442607,0.9073629
4.6077065,3.7850733
-0.82095,2.718402
0.32622895,-1.836601
7.0661144,2.937296
7.0558124,-3.3284
9.030154,1.7918373
5.1653476,4.610524
5.400516,4.379775
6.5523295,2.2656198
3.1428623,-0.6561392
7.279077,-2.868248
8.922187,-0.1994888
0.20248787,-3.1011703
-7.6780853,-1.9947002
-3.0603755,-1.2848649
-3.0722513,-2.411213
-5.3735003,-1.2915629
-0.5872501,0.543694
-1.945842,-3.0263174
-1.177802,0.41748276
-6.5864873,1.8669637
-7.0146217,1.7073586
0.54230773,0.19692658
-1.977384,3.3448977
-1.9922615,2.806827
-7.145066,0.9036706
8.325348,-1.8138921
-8.318747,2.2686746
7.944543,1.1290311
-0.44420314,0.50941867
0.33447585,-0.5386939
7.1138597,-4.151772
8.05738,-2.8595853
8.24989,3.6439822
7.1438565,-4.186334
7.7279963,2.4110498
-1.3258114,-0.8598217
12.418908,-0.4597076
-7.5522113,-3.434739
12.3953085,0.45315
5.54028,3.609773
-3.2827253,-0.5157007
1.5034933,2.4194398
10.368056,0.6975281
7.24065,-3.3321886
1.4051039,0.78539646
1.5861835,1.7003273
-0.654236,0.071031556
0.35877582,-4.418742
9.455185,-2.142746
-8.263186,-3.026331
1.1512318,3.3585525
-1.3047144,0.084851086
7.756725,1.940525
0.5259641,-2.0229166
-0.15964572,2.8750916
-0.878001,-0.839501
-0.6578631,-1.4369967
-3.8443394,-0.9602691
-0.72487533,-0.88029194
-2.490026,-3.1446357
-3.6260211,-1.2766862
3.295837,2.7005517
10.453218,1.7298762
10.669013,4.1672883
8.147102,-2.325132
8.337388,0.4320706
6.439484,3.947543
-10.403991,2.6967576
-3.124682,-2.3518727
3.304033,3.4690175
8.595687,2.5487165
1.3583157,1.4283714
10.698864,0.33900455
13.0489,0.36748043
0.36655387,-2.0811372
12.5004425,0.20628011
-3.9869077,0.23702234
7.484369,1.6767657
-0.63391954,1.0784471
12.770793,0.22904548
12.60593,3.5762427
-1.4485115,0.16603032
11.844333,2.9815426
12.273222,3.3818858
8.140455,3.302862
6.9418426,3.32263
-2.820658,-0.9540548
2.0878158,-0.028364656
-6.7734694,0.6161761
-2.55657,-0.95187724
0.41848865,0.28923523
7.9236917,1.6789131
-8.143942,1.9543283
-9.806752,3.500813
11.845526,2.5244749
1.2354609,0.4391854
-4.1995497,-1.9687116
-0.6231312,0.46156612
1.9537871,0.45712486
6.263713,3.661192
12.655508,0.17703207
-2.0299067,-1.6607102
2.2071898,2.2528732
-2.2722323,-1.8714554
0.7072641,1.5046065
0.61557066,0.88675123
0.402986,0.49304515
-7.7046404,-3.304545
-0.63002473,1.1699712
-5.7126865,-2.0145884
-1.7402248,-1.2259977
12.10658,0.538324
8.122322,-2.2964425
1.6771395,-0.047727108
7.721728,0.45012647
5.523102,1.8791842
5.796272,-0.59967667
5.8337092,3.0774338
7.357937,2.7481382
2.1978009,0.2749564
-0.2268602,0.7734724
2.579452,3.3728259
-1.5657707,0.60869694
0.9607193,3.2420998
-7.2438893,-3.4019284
12.126186,0.3523431
1.8207357,0.9714441
2.8175287,2.427295
9.6331625,0.69523716
8.086843,3.4375937
-7.2848387,0.7506694
10.8078375,0.81645215
12.286656,0.6503658
-8.020239,-4.6266394
-0.018361544,0.062139433
13.143508,0.411112
0.22555567,-0.90761596
1.6019958,2.3360796
1.102531,3.2036822
0.33057308,2.867184
1.8183508,2.860065
-10.336673,3.0454664
3.1928086,3.2124276
-7.983165,-4.469275
-4.992133,-2.0817602
-7.015882,-4.6529226
-3.5158637,-0.9771679
-2.6498065,2.1720138
-3.357959,-0.62828803
-3.895686,-1.8412726
-9.13563,0.56572735
7.9846716,-1.3354713
4.4893217,5.1862345
4.560017,5.4433155
7.297132,-3.402642
7.753656,-2.5381768
7.859652,-2.4354978
7.714919,-2.7030277
-4.5322194,-2.793472
-5.9412823,-4.5686975
-0.6940236,-3.6156108
4.248593,3.929059
9.199586,-1.5015612
-7.470656,-5.1325774
-8.196954,0.5873494
0.8713817,0.26516736
6.8358407,3.3290367
-3.5694408,-1.2972442
-7.0688677,-3.0461874
-1.2073523,-0.013785157
5.4537086,-2.7845068
-1.3705733,-2.2830987
-7.01377,1.3481901
-5.397291,-0.8775252
-6.9087,0.7736472
-7.024302,1.8049164
11.892349,2.9414692
13.079817,0.37062204
13.028137,0.31240705
3.702876,3.4386418
8.219133,3.326792
12.986769,0.35813054
12.848305,0.4350281
9.5178795,-1.7446744
8.240614,-1.5063509
12.018239,0.24469204
7.590822,3.6074
12.585163,3.4413965
9.67716,-2.0785964
9.001528,0.07722382
11.6233225,2.7985754
12.123756,-0.18006468
12.805104,0.25060618
9.348147,3.2484088
10.24758,1.9168433
-5.031188,-2.8536363
-11.337044,2.6214461
4.484808,5.5951056
-2.2195728,-3.953771
-11.845176,1.8086238
3.84252,3.6021895
9.210176,-1.1109402
-6.895387,-2.5465848
8.4654045,3.0765865
10.712517,3.8931954
-4.068738,0.5412132
0.29746848,2.901881
10.12892,1.732083
-10.236985,1.4952343
5.3558526,2.0048609
7.947994,-2.3388424
6.147537,4.285531
-4.6950336,-0.51286554
4.6071796,-3.6309009
4.794383,-3.5507193
1.1090407,0.68092734
8.057216,2.4182801
8.103886,2.684231
-8.129455,2.333098
0.85827726,1.078112
8.769532,-1.9866389
2.1421623,-3.0031407
-0.054812048,-4.2976565
-2.0897107,-3.0842981
10.73618,3.8700273
-0.46779603,-1.1599228
-0.70836693,-2.147099
11.940661,3.120411
7.880774,2.1442888
3.2610562,-1.0428324
-7.0261097,-2.892667
9.037415,-1.2481673
-1.7459366,2.8710084
-2.0429788,1.9727734
-1.1628497,1.9490273
-1.5022024,-3.4484768
-2.2044673,-2.9071276
-1.7816128,2.7313697
-2.095396,2.745721
-2.2245054,1.3227583
-1.956762,2.665688
-2.1647458,2.911163
-2.8565354,3.0886693
1.7844522,1.7283653
9.123139,-2.0389063
3.4250784,-0.6329807
1.919634,-0.58383846
4.5279994,-3.3059528
2.7128289,0.8549013
3.008376,-1.6909738
-0.21684757,1.5780008
3.6215727,0.99798715
0.14468981,2.3516254
-7.645853,0.81709373
5.6067605,2.0179827
3.7545953,-2.1067295
-5.775157,-2.024003
0.2542064,0.24782395
-12.038672,1.7895994
10.202902,1.3051641
-6.300995,-3.623807
12.957245,0.44804457
12.337813,0.80033135
8.77068,3.2533755
-0.2860294,0.78982043
-7.1688066,-3.0781245
-7.116935,-2.908075
-6.8593764,-2.6133516
-8.095792,-1.9030337
-4.3099604,-2.809554
-6.7502365,-0.59856963
-8.403093,3.3332105
-5.9849806,-0.17730056
-5.2385707,-0.6920637
1.4031839,-2.3505533
-7.945481,-2.6844206
-4.203027,-0.91124284
-1.7487965,-2.4426062
-2.1811476,-4.2841434
-1.8314518,-4.2696958
4.9815397,0.5237352
0.23126945,2.0912786
0.16692567,2.5281506
-0.44470954,2.871728
-7.016525,0.9486683
-2.0642157,0.93946
6.436459,-0.011478213
12.624986,0.71349394
-7.42784,-2.9064765
8.70128,2.7033136
1.2237674,2.141363
12.7699995,0.2750616
-7.145122,-1.1342947
5.6038017,2.0572634
7.607869,0.82383156
5.576582,1.5777816
5.6815267,4.480036
-0.71310866,-3.3627768
1.66411,0.053720783
1.4618443,0.04147471
12.319773,3.411682
11.689773,2.7534811
8.286456,3.3301127
-0.10840694,0.57269174
-1.5041302,2.241496
-1.4839315,1.4437246
0.3935174,-2.8181415
3.4484777,0.4644208
4.885934,4.11187
7.2243075,-1.0348831
-0.30559817,2.0057843
9.464634,-2.2215123
-7.636485,0.82149625
8.783966,-3.4047608
5.1893406,-3.0428824
8.392179,3.476527
0.8832122,-0.35117054
1.0605342,-0.7523535
-5.3071117,-0.7864354
3.2023108,3.2584765
7.255581,3.8921273
-1.5462817,-1.0040395
-0.36813557,2.4058158
0.98021054,2.2161522
8.283143,-1.9572972
9.422166,0.9790958
-3.47925,-2.0490189
3.6125197,0.46550876
-2.4357717,-4.1234965
-2.3953824,-3.6703026
-0.20495917,-1.2926362
-1.3987325,-3.5189166
-6.273667,-1.8349862
-8.483867,-3.3051658
1.454329,1.5941825
0.587225,1.7607716
-1.6457059,-2.148473
1.6283895,-2.5766914
-7.2683597,-3.6521006
9.81428,2.2204916
8.499982,-0.92911184
-1.3820877,-0.9537309
9.829835,0.23382282
6.940777,2.8469484
7.340619,-3.596153
0.0030555136,-2.947776
9.089772,-1.6800494
3.8605924,3.667708
-0.08526999,3.0195982
-6.930299,-3.4592805
8.110807,-3.5423033
-0.4668102,1.7653834
-1.6091403,0.10799727
9.554958,-1.9943571
2.1792831,0.17693101
-7.6531105,-3.4691234
-2.44508,-0.8194751
-2.11077,-0.41818383
9.455441,0.7292822
12.720193,0.7277007
0.28650856,2.3917358
10.127507,0.89885026
1.079081,1.3453192
13.080862,0.34039733
-0.7479388,-0.2107908
2.3737648,-1.4947726
-8.308241,-3.1816719
12.450141,0.26383507
2.1981213,-1.9950441
12.356875,0.483696
5.355525,2.1728806
5.954691,4.3185215
4.9518113,4.604331
-0.4723273,0.5475241
9.268825,3.6779537
11.86977,0.86541855
11.6156,0.43401238
0.069415845,2.051678
-2.5302992,2.0716734
-0.61518675,0.6493989
8.599449,1.8304142
-1.1584669,-1.704504
-3.0092707,-2.1450558
12.894517,0.3243
2.1106029,0.8221866
8.614482,3.7682683
11.11041,0.6069903
2.389448,0.22446153
-7.400373,-2.4504318
8.622268,-3.240371
8.6203165,-3.3142688
-6.8400674,-2.3872275
0.85516995,3.3507247
-7.491808,-2.7349145
-5.755867,-0.271494
-1.3952284,-2.1548123
-3.803878,-1.1527274
-7.199149,-1.3207685
3.5910566,-0.17018665
-0.97605056,2.4417524
-7.2382154,-3.145359
-8.960416,4.3248158
8.631817,3.6187134
-7.734737,-3.622705
-0.91111714,2.9693167
12.296779,3.4234803
12.353947,0.32257113
12.222165,3.343131
12.075583,3.1242454
11.497046,3.1760807
-7.8015075,-3.8372748
12.529242,3.351902
12.378511,3.6364818
-6.7756,-2.4257452
-4.6133733,-0.60170627
1.6110964,1.9526103
0.07675514,0.018434541
-2.9954865,-4.0943217
-0.19175558,-0.15509374
-3.0057425,-3.3760674
-9.461451,3.0495605
2.2773902,-3.104028
-0.37360024,-2.0586615
0.99569714,2.205351
-6.417305,2.8518157
-8.505204,2.1544273
-7.9371295,-4.6377487
-2.2327907,0.5719212
8.489244,-1.516686
7.2746778,3.732453
6.9093246,-2.0941243
6.773121,-1.9980211
10.354403,2.2937047
10.531775,3.0558736
-7.295332,0.86283886
6.8307443,4.123477
-8.943959,1.6527792
0.60036945,2.4203215
-2.6881278,-3.4521642
-0.79257625,-3.2746718
-8.881967,3.4066656
8.125559,-1.322634
-7.4528675,-2.7463467
-0.8311771,-1.925212
8.448911,3.6497061
8.508193,-1.0943998
2.2218642,-1.8579808
2.925058,-2.4651356
8.638827,2.1317954
12.6093025,0.50831103
12.5998745,0.4139445
9.609808,-1.4131981
4.918908,0.27936882
11.582044,2.7483537
-6.188393,-3.0870185
8.0607395,-1.999661
-7.3797107,1.3059274
-5.219787,-0.38541573
-8.25929,2.4699297
12.046585,2.6180124
9.918782,0.8876652
13.068626,0.38994053
4.903557,2.616382
